시군구,번지,본번,부번,단지명,전용면적,계약년월,계약일,거래금액,층,건축년도,도로명,계약날짜,도로명주소
대전광역시 동구 낭월동,723,723,0,e편한세상,84.98,202005,12,"25,500",6,2011,산내로 1330,20200512,대전광역시 동구 산내로 1330
대전광역시 동구 낭월동,723,723,0,e편한세상,84.97399999999999,202005,20,"26,000",16,2011,산내로 1330,20200520,대전광역시 동구 산내로 1330
대전광역시 동구 낭월동,304,304,0,오투그란데,84.9817,202005,07,"22,500",4,2008,산내로 1375,20200507,대전광역시 동구 산내로 1375
대전광역시 동구 낭월동,304,304,0,오투그란데,84.9867,202005,20,"22,800",12,2008,산내로 1375,20200520,대전광역시 동구 산내로 1375
대전광역시 동구 낭월동,304,304,0,오투그란데,84.9817,202005,25,"22,800",15,2008,산내로 1375,20200525,대전광역시 동구 산내로 1375
대전광역시 동구 낭월동,304,304,0,오투그란데,84.9853,202005,29,"23,000",15,2008,산내로 1375,20200529,대전광역시 동구 산내로 1375
대전광역시 동구 대동,535,535,0,대동펜타뷰,84.88,202005,06,"38,000",14,2011,계족로140번길 33,20200506,대전광역시 동구 계족로140번길 33
대전광역시 동구 대동,535,535,0,대동펜타뷰,84.78,202005,16,"43,000",6,2011,계족로140번길 33,20200516,대전광역시 동구 계족로140번길 33
대전광역시 동구 대동,535,535,0,대동펜타뷰,118.54,202005,21,"54,700",11,2011,계족로140번길 33,20200521,대전광역시 동구 계족로140번길 33
대전광역시 동구 대동,527,527,0,대신새들뫼1단지,84.97,202005,05,"49,500",21,2010,계족로 137,20200505,대전광역시 동구 계족로 137
대전광역시 동구 대동,527,527,0,대신새들뫼1단지,84.98,202005,15,"38,000",11,2010,계족로 137,20200515,대전광역시 동구 계족로 137
대전광역시 동구 대동,527,527,0,대신새들뫼1단지,74.96,202005,16,"44,400",9,2010,계족로 137,20200516,대전광역시 동구 계족로 137
대전광역시 동구 대동,539,539,0,이스트시티1단지,74.95,202005,10,"49,000",14,2018,동대전로46번길 30,20200510,대전광역시 동구 동대전로46번길 30
대전광역시 동구 대동,539,539,0,이스트시티1단지,59.95,202005,14,"37,000",6,2018,동대전로46번길 30,20200514,대전광역시 동구 동대전로46번길 30
대전광역시 동구 대동,539,539,0,이스트시티1단지,84.98,202005,14,"53,000",19,2018,동대전로46번길 30,20200514,대전광역시 동구 동대전로46번길 30
대전광역시 동구 대동,539,539,0,이스트시티1단지,59.95,202005,19,"37,000",17,2018,동대전로46번길 30,20200519,대전광역시 동구 동대전로46번길 30
대전광역시 동구 대동,539,539,0,이스트시티1단지,59.95,202005,25,"39,000",28,2018,동대전로46번길 30,20200525,대전광역시 동구 동대전로46번길 30
대전광역시 동구 대동,539,539,0,이스트시티1단지,74.99,202005,30,"48,500",17,2018,동대전로46번길 30,20200530,대전광역시 동구 동대전로46번길 30
대전광역시 동구 대성동,30,30,0,삼익세라믹,84.97,202005,30,"15,850",2,1991,대전로340번길 20,20200530,대전광역시 동구 대전로340번길 20
대전광역시 동구 대성동,130,130,0,은어송마을2단지(코오롱하늘채),102.819,202005,07,"33,500",2,2007,동구청로 35,20200507,대전광역시 동구 동구청로 35
대전광역시 동구 대성동,130,130,0,은어송마을2단지(코오롱하늘채),84.99700000000001,202005,09,"37,000",12,2007,동구청로 35,20200509,대전광역시 동구 동구청로 35
대전광역시 동구 대성동,130,130,0,은어송마을2단지(코오롱하늘채),84.99700000000001,202005,11,"26,000",1,2007,동구청로 35,20200511,대전광역시 동구 동구청로 35
대전광역시 동구 대성동,130,130,0,은어송마을2단지(코오롱하늘채),102.819,202005,12,"38,200",6,2007,동구청로 35,20200512,대전광역시 동구 동구청로 35
대전광역시 동구 대성동,130,130,0,은어송마을2단지(코오롱하늘채),102.819,202005,13,"36,000",15,2007,동구청로 35,20200513,대전광역시 동구 동구청로 35
대전광역시 동구 대성동,130,130,0,은어송마을2단지(코오롱하늘채),102.819,202005,16,"40,900",10,2007,동구청로 35,20200516,대전광역시 동구 동구청로 35
대전광역시 동구 대성동,130,130,0,은어송마을2단지(코오롱하늘채),84.9954,202005,22,"35,150",19,2007,동구청로 35,20200522,대전광역시 동구 동구청로 35
대전광역시 동구 대성동,420,420,0,은어송코오롱하늘채2차,70.89,202005,04,"25,700",2,2016,대전로340번길 15,20200504,대전광역시 동구 대전로340번길 15
대전광역시 동구 대성동,420,420,0,은어송코오롱하늘채2차,59.95,202005,14,"24,500",13,2016,대전로340번길 15,20200514,대전광역시 동구 대전로340번길 15
대전광역시 동구 대성동,420,420,0,은어송코오롱하늘채2차,84.87,202005,16,"32,800",6,2016,대전로340번길 15,20200516,대전광역시 동구 대전로340번길 15
대전광역시 동구 대성동,420,420,0,은어송코오롱하늘채2차,70.89,202005,30,"30,000",3,2016,대전로340번길 15,20200530,대전광역시 동구 대전로340번길 15
대전광역시 동구 삼성동,108-3,108,3,맑은미소,59.8588,202005,12,"12,200",2,2006,대전로 872,20200512,대전광역시 동구 대전로 872
대전광역시 동구 삼성동,108-3,108,3,맑은미소,59.8588,202005,14,"13,700",15,2006,대전로 872,20200514,대전광역시 동구 대전로 872
대전광역시 동구 삼성동,108-3,108,3,맑은미소,84.1169,202005,16,"17,300",15,2006,대전로 872,20200516,대전광역시 동구 대전로 872
대전광역시 동구 삼성동,279-1,279,1,빌라맨션,140.289,202005,15,"40,000",4,1980,대전천동로 618,20200515,대전광역시 동구 대전천동로 618
대전광역시 동구 삼성동,481,481,0,삼성타운2단지,59.45,202005,04,"19,200",2,2007,우암로 133-1,20200504,대전광역시 동구 우암로 133-1
대전광역시 동구 삼성동,481,481,0,삼성타운2단지,84.99,202005,10,"26,800",2,2007,우암로 133-1,20200510,대전광역시 동구 우암로 133-1
대전광역시 동구 삼성동,369-1,369,1,솔랑마을,84.84,202005,11,"19,900",11,2000,대전로 968,20200511,대전광역시 동구 대전로 968
대전광역시 동구 삼성동,369-1,369,1,솔랑마을,84.84,202005,15,"18,800",9,2000,대전로 968,20200515,대전광역시 동구 대전로 968
대전광역시 동구 삼성동,369-1,369,1,솔랑마을,84.84,202005,16,"17,800",3,2000,대전로 968,20200516,대전광역시 동구 대전로 968
대전광역시 동구 삼성동,369-1,369,1,솔랑마을,84.84,202005,17,"19,000",17,2000,대전로 968,20200517,대전광역시 동구 대전로 968
대전광역시 동구 삼성동,369-1,369,1,솔랑마을,59.19,202005,25,"15,700",8,2000,대전로 968,20200525,대전광역시 동구 대전로 968
대전광역시 동구 삼성동,369-1,369,1,솔랑마을,84.84,202005,26,"18,800",10,2000,대전로 968,20200526,대전광역시 동구 대전로 968
대전광역시 동구 삼성동,369-1,369,1,솔랑마을,84.84,202005,28,"18,700",6,2000,대전로 968,20200528,대전광역시 동구 대전로 968
대전광역시 동구 삼성동,369-1,369,1,솔랑마을,84.84,202005,29,"18,000",2,2000,대전로 968,20200529,대전광역시 동구 대전로 968
대전광역시 동구 삼성동,269-13,269,13,한밭상가,90.3,202005,06,"9,000",5,1983,대전로867번길 51,20200506,대전광역시 동구 대전로867번길 51
대전광역시 동구 삼성동,479,479,0,한밭자이,84.9811,202005,16,"41,500",15,2006,대전로 935,20200516,대전광역시 동구 대전로 935
대전광역시 동구 삼성동,479,479,0,한밭자이,59.9929,202005,25,"31,700",16,2006,대전로 935,20200525,대전광역시 동구 대전로 935
대전광역시 동구 삼성동,479,479,0,한밭자이,84.9811,202005,30,"37,500",11,2006,대전로 935,20200530,대전광역시 동구 대전로 935
대전광역시 동구 성남동,518,518,0,석촌마을,59.74,202005,01,"17,350",5,2000,우암로 186,20200501,대전광역시 동구 우암로 186
대전광역시 동구 성남동,518,518,0,석촌마을,84.17,202005,04,"21,700",2,2000,우암로 186,20200504,대전광역시 동구 우암로 186
대전광역시 동구 성남동,518,518,0,석촌마을,59.71,202005,04,"16,900",1,2000,우암로 186,20200504,대전광역시 동구 우암로 186
대전광역시 동구 성남동,518,518,0,석촌마을,59.74,202005,05,"17,500",2,2000,우암로 186,20200505,대전광역시 동구 우암로 186
대전광역시 동구 성남동,518,518,0,석촌마을,49.79,202005,16,"15,000",5,2000,우암로 186,20200516,대전광역시 동구 우암로 186
대전광역시 동구 성남동,518,518,0,석촌마을,49.97,202005,19,"14,000",10,2000,우암로 186,20200519,대전광역시 동구 우암로 186
대전광역시 동구 성남동,528,528,0,스마트뷰,84.89,202005,06,"33,500",11,2011,성남로 15,20200506,대전광역시 동구 성남로 15
대전광역시 동구 성남동,528,528,0,스마트뷰,84.89,202005,08,"30,500",1,2011,성남로 15,20200508,대전광역시 동구 성남로 15
대전광역시 동구 성남동,528,528,0,스마트뷰,84.89,202005,13,"33,700",5,2011,성남로 15,20200513,대전광역시 동구 성남로 15
대전광역시 동구 성남동,528,528,0,스마트뷰,118.09,202005,13,"45,500",1,2011,성남로 15,20200513,대전광역시 동구 성남로 15
대전광역시 동구 성남동,528,528,0,스마트뷰,84.87,202005,22,"38,000",4,2011,성남로 15,20200522,대전광역시 동구 성남로 15
대전광역시 동구 성남동,528,528,0,스마트뷰,84.98,202005,26,"38,400",15,2011,성남로 15,20200526,대전광역시 동구 성남로 15
대전광역시 동구 성남동,157-1,157,1,큰솔,54.4222,202005,04,"11,500",1,2003,동서대로1572번길 165,20200504,대전광역시 동구 동서대로1572번길 165
대전광역시 동구 성남동,157-1,157,1,큰솔,54.4222,202005,14,"10,900",7,2003,동서대로1572번길 165,20200514,대전광역시 동구 동서대로1572번길 165
대전광역시 동구 성남동,157-1,157,1,큰솔,54.4222,202005,23,"11,000",9,2003,동서대로1572번길 165,20200523,대전광역시 동구 동서대로1572번길 165
대전광역시 동구 성남동,520,520,0,효촌마을,59.64,202005,06,"20,000",2,2003,계족로368번길 11,20200506,대전광역시 동구 계족로368번길 11
대전광역시 동구 성남동,520,520,0,효촌마을,46.2,202005,09,"16,300",5,2003,계족로368번길 11,20200509,대전광역시 동구 계족로368번길 11
대전광역시 동구 성남동,520,520,0,효촌마을,59.64,202005,13,"22,500",9,2003,계족로368번길 11,20200513,대전광역시 동구 계족로368번길 11
대전광역시 동구 성남동,520,520,0,효촌마을,59.64,202005,30,"24,000",19,2003,계족로368번길 11,20200530,대전광역시 동구 계족로368번길 11
대전광역시 동구 신흥동,212,212,0,신흥마을주공,59.92,202005,09,"25,500",21,2006,옥천로 38,20200509,대전광역시 동구 옥천로 38
대전광역시 동구 신흥동,262,262,0,이스트시티2단지,74.95,202005,20,"42,000",4,2018,동대전로46번길 120,20200520,대전광역시 동구 동대전로46번길 120
대전광역시 동구 용운동,598,598,0,마젤란21,84.9328,202005,12,"19,400",14,2006,대학로 102-7,20200512,대전광역시 동구 대학로 102-7
대전광역시 동구 용운동,598,598,0,마젤란21,84.9328,202005,27,"18,900",4,2006,대학로 102-7,20200527,대전광역시 동구 대학로 102-7
대전광역시 동구 용운동,363,363,0,삼정하이츠,84.31,202005,19,"14,500",5,1990,동부로73번길 95,20200519,대전광역시 동구 동부로73번길 95
대전광역시 동구 용운동,363,363,0,삼정하이츠,72.42,202005,21,"10,800",5,1990,동부로73번길 95,20200521,대전광역시 동구 동부로73번길 95
대전광역시 동구 용운동,460,460,0,용방마을,84.3,202005,02,"22,500",6,2003,용운로 80,20200502,대전광역시 동구 용운로 80
대전광역시 동구 용운동,460,460,0,용방마을,59.88,202005,02,"16,350",4,2003,용운로 80,20200502,대전광역시 동구 용운로 80
대전광역시 동구 용운동,460,460,0,용방마을,59.75,202005,03,"16,500",8,2003,용운로 80,20200503,대전광역시 동구 용운로 80
대전광역시 동구 용운동,460,460,0,용방마을,49.68,202005,04,"11,200",8,2003,용운로 80,20200504,대전광역시 동구 용운로 80
대전광역시 동구 용운동,460,460,0,용방마을,59.88,202005,07,"16,950",8,2003,용운로 80,20200507,대전광역시 동구 용운로 80
대전광역시 동구 용운동,460,460,0,용방마을,49.98,202005,07,"13,000",5,2003,용운로 80,20200507,대전광역시 동구 용운로 80
대전광역시 동구 용운동,460,460,0,용방마을,72.93,202005,07,"18,300",13,2003,용운로 80,20200507,대전광역시 동구 용운로 80
대전광역시 동구 용운동,460,460,0,용방마을,72.93,202005,08,"17,400",2,2003,용운로 80,20200508,대전광역시 동구 용운로 80
대전광역시 동구 용운동,460,460,0,용방마을,59.88,202005,11,"16,900",7,2003,용운로 80,20200511,대전광역시 동구 용운로 80
대전광역시 동구 용운동,460,460,0,용방마을,59.88,202005,15,"16,500",4,2003,용운로 80,20200515,대전광역시 동구 용운로 80
대전광역시 동구 용운동,460,460,0,용방마을,59.88,202005,15,"16,500",5,2003,용운로 80,20200515,대전광역시 동구 용운로 80
대전광역시 동구 용운동,460,460,0,용방마을,59.88,202005,19,"16,300",6,2003,용운로 80,20200519,대전광역시 동구 용운로 80
대전광역시 동구 용운동,460,460,0,용방마을,49.68,202005,23,"12,900",7,2003,용운로 80,20200523,대전광역시 동구 용운로 80
대전광역시 동구 용운동,460,460,0,용방마을,59.88,202005,25,"16,350",6,2003,용운로 80,20200525,대전광역시 동구 용운로 80
대전광역시 동구 용운동,147,147,0,용운주공2단지,32.39,202005,07,"5,550",7,1987,백룡로 138,20200507,대전광역시 동구 백룡로 138
대전광역시 동구 용운동,147,147,0,용운주공2단지,64.62,202005,18,"14,400",2,1987,백룡로 138,20200518,대전광역시 동구 백룡로 138
대전광역시 동구 용운동,147,147,0,용운주공2단지,32.39,202005,19,"4,900",9,1987,백룡로 138,20200519,대전광역시 동구 백룡로 138
대전광역시 동구 용운동,147,147,0,용운주공2단지,54.9,202005,29,"10,500",5,1987,백룡로 138,20200529,대전광역시 동구 백룡로 138
대전광역시 동구 용운동,147,147,0,용운주공2단지,49.94,202005,31,"9,900",10,1987,백룡로 138,20200531,대전광역시 동구 백룡로 138
대전광역시 동구 용운동,147,147,0,용운주공2단지,32.39,202005,31,"5,000",3,1987,백룡로 138,20200531,대전광역시 동구 백룡로 138
대전광역시 동구 용운동,423-15,423,15,정원,84.98,202005,10,"13,200",6,1997,용운로 124-4,20200510,대전광역시 동구 용운로 124-4
대전광역시 동구 용운동,423-15,423,15,정원,59.88,202005,12,"11,100",11,1997,용운로 124-4,20200512,대전광역시 동구 용운로 124-4
대전광역시 동구 용운동,703,703,0,한화꿈에그린,84.4963,202005,05,"26,000",12,2006,대학로50번길 53,20200505,대전광역시 동구 대학로50번길 53
대전광역시 동구 용운동,703,703,0,한화꿈에그린,122.8125,202005,05,"30,300",11,2006,대학로50번길 53,20200505,대전광역시 동구 대학로50번길 53
대전광역시 동구 용운동,703,703,0,한화꿈에그린,122.8125,202005,09,"28,500",4,2006,대학로50번길 53,20200509,대전광역시 동구 대학로50번길 53
