"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"대전광역시 동구 판암동","834","0834","0000","삼정그린코아포레스트2단지","69.1267","202005","11","32,500","5","2018","새울로 19"
"대전광역시 동구 판암동","834","0834","0000","삼정그린코아포레스트2단지","59.8923","202005","16","26,500","7","2018","새울로 19"
"대전광역시 동구 판암동","178","0178","0000","주공1","45.77","202005","1","8,400","3","1990","옥천로180번길 47-2"
"대전광역시 동구 판암동","178","0178","0000","주공1","58.01","202005","2","10,200","1","1990","옥천로180번길 47-2"
"대전광역시 동구 판암동","178","0178","0000","주공1","45.77","202005","4","9,800","14","1990","옥천로180번길 47-2"
"대전광역시 동구 판암동","178","0178","0000","주공1","45.77","202005","10","7,200","4","1990","옥천로180번길 47-2"
"대전광역시 동구 판암동","178","0178","0000","주공1","58.01","202005","11","12,100","14","1990","옥천로180번길 47-2"
"대전광역시 동구 판암동","178","0178","0000","주공1","45.77","202005","13","8,000","15","1990","옥천로180번길 47-2"
"대전광역시 동구 판암동","178","0178","0000","주공1","59.39","202005","14","10,000","2","1990","옥천로180번길 47-2"
"대전광역시 동구 판암동","178","0178","0000","주공1","79.07","202005","16","15,250","4","1990","옥천로180번길 47-2"
"대전광역시 동구 판암동","178","0178","0000","주공1","79.07","202005","28","16,400","12","1990","옥천로180번길 47-2"
"대전광역시 동구 판암동","202","0202","0000","주공2","59.39","202005","11","12,600","8","1990","옥천로180번길 23"
"대전광역시 동구 판암동","202","0202","0000","주공2","79.07","202005","14","15,800","15","1990","옥천로180번길 23"
"대전광역시 동구 판암동","202","0202","0000","주공2","45.77","202005","19","9,700","4","1990","옥천로180번길 23"
"대전광역시 동구 판암동","202","0202","0000","주공2","58.01","202005","21","11,000","4","1990","옥천로180번길 23"
"대전광역시 동구 판암동","202","0202","0000","주공2","58.01","202005","22","11,300","11","1990","옥천로180번길 23"
"대전광역시 동구 판암동","202","0202","0000","주공2","59.39","202005","22","11,450","8","1990","옥천로180번길 23"
"대전광역시 동구 판암동","202","0202","0000","주공2","58.01","202005","25","12,900","11","1990","옥천로180번길 23"
"대전광역시 동구 판암동","202","0202","0000","주공2","58.01","202005","29","12,800","4","1990","옥천로180번길 23"
"대전광역시 동구 판암동","202","0202","0000","주공2","58.01","202005","30","11,600","8","1990","옥천로180번길 23"
"대전광역시 동구 판암동","202","0202","0000","주공2","79.07","202005","30","17,350","15","1990","옥천로180번길 23"
"대전광역시 동구 판암동","236","0236","0000","주공5","38.64","202005","4","6,000","7","1992","동부로 73"
"대전광역시 동구 판암동","236","0236","0000","주공5","44.94","202005","7","6,216","3","1992","동부로 73"
"대전광역시 동구 판암동","236","0236","0000","주공5","58.46","202005","8","10,750","14","1992","동부로 73"
"대전광역시 동구 판암동","236","0236","0000","주공5","58.46","202005","11","11,300","15","1992","동부로 73"
"대전광역시 동구 판암동","236","0236","0000","주공5","52.09","202005","14","8,500","6","1992","동부로 73"
"대전광역시 동구 판암동","236","0236","0000","주공5","45","202005","18","7,500","3","1992","동부로 73"
"대전광역시 동구 판암동","236","0236","0000","주공5","38.64","202005","24","6,070","14","1992","동부로 73"
"대전광역시 동구 판암동","236","0236","0000","주공5","38.64","202005","26","6,000","4","1992","동부로 73"
"대전광역시 동구 판암동","236","0236","0000","주공5","58.46","202005","26","11,400","7","1992","동부로 73"
"대전광역시 동구 판암동","236","0236","0000","주공5","58.46","202005","29","11,100","14","1992","동부로 73"
"대전광역시 동구 판암동","236","0236","0000","주공5","38.64","202005","30","6,000","7","1992","동부로 73"
"대전광역시 동구 판암동","233","0233","0000","주공6","38.64","202005","1","5,700","1","1992","동부로 55-58"
"대전광역시 동구 판암동","233","0233","0000","주공6","38.64","202005","7","5,800","11","1992","동부로 55-58"
"대전광역시 동구 판암동","233","0233","0000","주공6","38.64","202005","9","6,200","7","1992","동부로 55-58"
"대전광역시 동구 판암동","233","0233","0000","주공6","38.64","202005","11","5,500","3","1992","동부로 55-58"
"대전광역시 동구 판암동","233","0233","0000","주공6","44.94","202005","16","7,100","11","1992","동부로 55-58"
"대전광역시 동구 판암동","233","0233","0000","주공6","44.94","202005","18","7,100","11","1992","동부로 55-58"
"대전광역시 동구 판암동","233","0233","0000","주공6","38.64","202005","23","6,000","5","1992","동부로 55-58"
"대전광역시 동구 판암동","233","0233","0000","주공6","44.94","202005","25","8,450","5","1992","동부로 55-58"
"대전광역시 동구 판암동","233","0233","0000","주공6","44.94","202005","26","6,500","14","1992","동부로 55-58"
"대전광역시 동구 판암동","233","0233","0000","주공6","38.64","202005","27","5,500","3","1992","동부로 55-58"
"대전광역시 동구 홍도동","23-1","0023","0001","경성맨션1","80.97","202005","6","13,000","4","1985","동산초교로23번길 15"
"대전광역시 동구 홍도동","23-1","0023","0001","경성맨션1","80.97","202005","24","12,750","3","1985","동산초교로23번길 15"
"대전광역시 동구 홍도동","23-1","0023","0001","경성맨션1","84.96","202005","30","13,500","7","1985","동산초교로23번길 15"
"대전광역시 동구 홍도동","113-6","0113","0006","대호하이츠","73.53","202005","25","20,000","3","2016","옛신탄진로81번길 16-12"
"대전광역시 동구 홍도동","135-1","0135","0001","시영","56.3","202005","12","7,400","5","1983","대전로1002번길 24-4"
"대전광역시 동구 홍도동","135-1","0135","0001","시영","56.3","202005","23","7,600","3","1983","대전로1002번길 24-4"
"대전광역시 동구 홍도동","1003","1003","0000","신동아파밀리에1단지","84.9616","202005","4","27,500","6","2007","동산초교로 46"
"대전광역시 동구 홍도동","1003","1003","0000","신동아파밀리에1단지","84.8546","202005","10","27,700","7","2007","동산초교로 46"
"대전광역시 동구 홍도동","1003","1003","0000","신동아파밀리에1단지","84.8546","202005","11","29,500","7","2007","동산초교로 46"
"대전광역시 동구 홍도동","1003","1003","0000","신동아파밀리에1단지","74.759","202005","23","25,200","6","2007","동산초교로 46"
"대전광역시 동구 홍도동","1003","1003","0000","신동아파밀리에1단지","84.9616","202005","24","28,500","12","2007","동산초교로 46"
"대전광역시 동구 홍도동","1003","1003","0000","신동아파밀리에1단지","84.8546","202005","25","20,600","1","2007","동산초교로 46"
"대전광역시 동구 홍도동","1003","1003","0000","신동아파밀리에1단지","84.8546","202005","30","29,400","13","2007","동산초교로 46"
"대전광역시 동구 홍도동","56-1","0056","0001","청룡","65.82","202005","12","16,650","4","1979","동산초교로22번길 17"
"대전광역시 동구 홍도동","56-1","0056","0001","청룡","65.82","202005","12","17,800","3","1979","동산초교로22번길 17"
"대전광역시 동구 홍도동","57","0057","0000","청룡","68.15","202005","7","16,400","5","1980","동산초교로22번길 15"
"대전광역시 동구 홍도동","57","0057","0000","청룡","68.15","202005","7","17,000","2","1980","동산초교로22번길 15"
"대전광역시 동구 홍도동","57","0057","0000","청룡","55.43","202005","7","11,000","3","1980","동산초교로22번길 15"
"대전광역시 동구 홍도동","57","0057","0000","청룡","55.43","202005","14","15,400","3","1980","동산초교로22번길 15"
"대전광역시 동구 홍도동","57","0057","0000","청룡","55.43","202005","15","15,000","1","1980","동산초교로22번길 15"
"대전광역시 동구 홍도동","57","0057","0000","청룡","68.15","202005","19","17,300","2","1980","동산초교로22번길 15"
"대전광역시 동구 홍도동","57","0057","0000","청룡","55.43","202005","29","14,900","4","1980","동산초교로22번길 15"
"대전광역시 동구 홍도동","16-1","0016","0001","현암","59.4","202005","9","11,200","11","1995","대전로994번길 75"
"대전광역시 동구 홍도동","14-1","0014","0001","홍도","42.015","202005","16","9,000","16","1996","동서대로 1579"
"대전광역시 동구 홍도동","14-1","0014","0001","홍도","42.015","202005","16","8,800","9","1996","동서대로 1579"
"대전광역시 동구 홍도동","14-1","0014","0001","홍도","45.525","202005","19","8,600","2","1996","동서대로 1579"
"대전광역시 동구 효동","135-1","0135","0001","효동현대","99.17","202005","1","25,000","2","1998","대전로 646"
"대전광역시 동구 효동","135-1","0135","0001","효동현대","84.6825","202005","4","21,900","16","1998","대전로 646"
"대전광역시 동구 효동","135-1","0135","0001","효동현대","76.08","202005","9","22,900","16","1998","대전로 646"
"대전광역시 동구 효동","135-1","0135","0001","효동현대","99.88","202005","15","26,800","14","1998","대전로 646"
"대전광역시 동구 효동","135-1","0135","0001","효동현대","76.08","202005","18","22,000","9","1998","대전로 646"
"대전광역시 동구 효동","135-1","0135","0001","효동현대","59.9025","202005","19","18,950","6","1998","대전로 646"
"대전광역시 동구 효동","135-1","0135","0001","효동현대","84.6825","202005","29","21,000","5","1998","대전로 646"
"대전광역시 동구 효동","135-1","0135","0001","효동현대","59.9025","202005","31","19,900","17","1998","대전로 646"
"대전광역시 서구 가수원동","643","0643","0000","계룡","81","202005","1","15,700","1","1986","가수원로 98"
"대전광역시 서구 가수원동","643","0643","0000","계룡","81","202005","2","16,100","6","1986","가수원로 98"
"대전광역시 서구 가수원동","643","0643","0000","계룡","59.4","202005","4","14,000","11","1986","가수원로 98"
"대전광역시 서구 가수원동","643","0643","0000","계룡","59.4","202005","6","11,100","5","1986","가수원로 98"
"대전광역시 서구 가수원동","643","0643","0000","계룡","59.4","202005","29","13,500","2","1986","가수원로 98"
"대전광역시 서구 가수원동","1392","1392","0000","모아드림","71.9721","202005","4","25,800","8","2014","가수원로 83"
"대전광역시 서구 가수원동","1392","1392","0000","모아드림","71.9721","202005","18","25,300","10","2014","가수원로 83"
"대전광역시 서구 가수원동","769-2","0769","0002","은아1단지","84.9","202005","6","17,400","1","1989","가수원로 72"
"대전광역시 서구 가수원동","769-2","0769","0002","은아1단지","84.91","202005","11","20,450","6","1989","가수원로 72"
"대전광역시 서구 가수원동","769-2","0769","0002","은아1단지","84.57","202005","16","20,400","12","1989","가수원로 72"
"대전광역시 서구 가수원동","769-2","0769","0002","은아1단지","84.9","202005","29","21,000","7","1989","가수원로 72"
"대전광역시 서구 가수원동","793-1","0793","0001","은아2단지","52.2","202005","2","8,800","3","1990","계백로1158번길 113"
"대전광역시 서구 가수원동","793-1","0793","0001","은아2단지","52.2","202005","12","7,900","1","1990","계백로1158번길 113"
